P_Ankle_Flex_Ext,NP_Ankle_Flex_Ext,P_Ankle_Abd_Add,NP_Ankle_Abd_Add,P_Knee_Flex_Ext,NP_Knee_Flex_Ext
96.1216207378453,109.323442637753,7.2294279275344,17.5911465043579,27.2301982936175,22.2797974375747
95.0923796703179,108.994087618678,7.39810315800181,17.4282684604814,27.504285245604,23.8966291033208
94.150688524979,108.630057085932,7.59824004622299,17.2499020626099,27.8027637741265,25.6146993243758
93.3623902697288,108.211372372061,7.83766710394978,17.0531173702489,28.1363655307798,27.4648292322893
92.7731603949184,107.711073626233,8.11042992382884,16.8366237710147,28.4918462465147,29.475865179524
92.4025980235191,107.095759183992,8.40356599540103,16.6000136090272,28.8345413028892,31.6731747735637
92.2448173972579,106.327667583627,8.70267144845316,16.3434546106839,29.1211607960228,34.0774843536047
92.274316602204,105.369851462502,8.9926823708628,16.0689787615739,29.315248263173,36.7017276296496
92.4540545249864,104.193667291799,9.25963183471557,15.783301249308,29.3971931846661,39.5477079582113
92.7431515294699,102.786454686506,9.4958048953622,15.4999025161359,29.3659169317254,42.6046135155068
93.103382008103,101.157402094875,9.70391389581663,15.2380993481243,29.2343842800521,45.8486372845326
93.5039329353006,99.3405274077106,9.89615321215687,15.0193402848994,29.0231422061727,49.2415611986782
93.9229522581757,97.3955234886467,10.0883228633872,14.8627048516915,28.7548738933433,52.7298120497331
94.3462018666457,95.4067409402128,10.2922200950541,14.7812141106494,28.45083010365,56.2476899570825
94.765213289916,93.4780369528733,10.5103131657128,14.7797216169912,28.128825298287,59.7235231620529
95.1755733016246,91.7218424771597,10.7354061177416,14.8543077512822,27.802220318579,63.0850419272551
95.5750271553973,90.2433606374482,10.9549779142741,14.992217885196,27.4794231252508,66.263105347556
95.962316622195,89.1230374571971,11.157323037698,15.1726536866054,27.1637591120197,69.1938557335186
96.3365903286464,88.4028495655242,11.3357784535549,15.3705149702052,26.8541195495407,71.8200278249016
96.6965022056348,88.0815258086677,11.4891282554521,15.563012436041,26.5465966718707,74.0932895869528
97.0397565852177,88.1204318438934,11.6195744035458,15.7349960127361,26.2365388039255,75.9782168719705
97.363855840429,88.457342959392,11.7306382667774,15.8794249290184,25.9202392447516,77.4561198248753
97.6671753126197,89.0212597314329,11.825776874843,15.9945642227789,25.5958639191123,78.5257338483002
97.9493783986189,89.741894726226,11.9074846417457,16.0818464706305,25.2635509778017,79.1995469775897
98.2114948891329,90.552942685177,11.9768185510118,16.1461075900401,24.9246261910339,79.4972796130299
98.4560660267704,91.3935443500719,12.0336420648593,16.1971999467497,24.5805450320226,79.4393026855428
98.6868596358393,92.2114018945209,12.0778096764802,16.2495467165822,24.232564784665,79.043006434601
98.908246501731,92.9662498855588,12.1105513097037,16.3165991036862,23.8818401596924,78.3234428725008
99.1250145211009,93.6318723926991,12.1350571726078,16.4033142112963,23.5291880050231,77.2964947666962
99.3428946422677,94.1967418242091,12.1561064292754,16.5037379441126,23.1751795465901,75.981319246553
99.5690598955749,94.6629162446805,12.1790860976981,16.605120568577,22.8211898881767,74.4002066781504
99.8112777063697,95.0426532447848,12.208917441372,16.6934390294994,22.4704470978403,72.5763584619825
100.075899892686,95.3538557795113,12.2490150221255,16.7564876414376,22.1282617341513,70.5310986816381
100.365891040317,95.6165675291789,12.300276642052,16.7843424023222,21.8016891316863,68.2823776186538
100.680029572272,95.8516109253189,12.3609429180484,16.7682520332235,21.4988714760417,65.847024350214
101.014632547273,96.080269111369,12.4277162304757,16.6995141803678,21.2282453742943,63.2464295464958
101.366436130576,96.3231855492408,12.4970480040309,16.570141747949,20.9975861590428,60.5107216421118
101.733461041049,96.5982347832928,12.5657805451315,16.3758069325827,20.8128038557459,57.6796316226329
102.114350700979,96.9188444050203,12.6315552090061,16.1193669230944,20.677161590698,54.8030383243466
102.508626315103,97.2935349334451,12.6933987414404,15.8131203368364,20.591463344951,51.9415763802048
102.917238287223,97.7254688873605,12.7519825933652,15.4789252136443,20.5549821052842,49.1649977404338
103.341710790665,98.2105080161797,12.8088649271874,15.1460779542147,20.5667946006082,46.5461952821301
103.782665726329,98.734143134387,12.8652304420777,14.8475274910972,20.6271546013087,44.1518470661882
104.239081532523,99.2698768891222,12.9213009437254,14.6145182175358,20.7385014874659,42.0338417008954
104.708170383718,99.78127368676,12.976610356115,14.4707935907668,20.9061131554016,40.2239908593242
105.185172005723,100.22742108357,13.0305528420944,14.4296272409181,21.1388090968839,38.7325278728616
105.662585583179,100.57019409336,13.0827027627596,14.4951080766603,21.4498696771018,37.5504527650312
106.128668704617,100.781950472668,13.1327537934439,14.6662127968297,21.85758263851,36.6549517129037
106.565685395391,100.85338674664,13.1803114974246,14.9418836579309,22.3849398690817,36.0159620846663
106.949371410348,100.799852207866,13.2244823118505,15.3248269415948,23.0590040271307,35.601606376229
107.250169686658,100.660843657771,13.2629468639657,15.8216540979706,23.9101606726024,35.3813456828032
