P_Ankle_Flex_Ext,NP_Ankle_Flex_Ext,P_Ankle_Abd_Add,NP_Ankle_Abd_Add,P_Knee_Flex_Ext,NP_Knee_Flex_Ext
99.7693631932754,110.465164554076,-5.73019133275268,-8.45454969277884,37.4661382524544,21.528823350064
100.293925267238,111.104019105468,-7.1982417541693,-8.31200566549504,38.2382963647261,22.1093558798384
100.862809492498,111.746738951719,-8.64273575606278,-8.16220264939148,39.028658322411,22.747401865819
101.482538528936,112.377924025646,-10.0286901972547,-8.00328358941447,39.8267576224636,23.4725426124164
102.149405823485,112.979697677361,-11.316240055554,-7.83208511125376,40.6156228412007,24.3130772983477
102.853032663798,113.531969551731,-12.4639507320588,-7.64383431435611,41.3744766635933,25.2937436518476
103.578701400174,114.013066462144,-13.4370607690059,-7.43246268134109,42.0804362115012,26.4358947017742
104.308364421457,114.399983100367,-14.2166374414939,-7.19225083416296,42.7090862085377,27.7582047708466
105.022741127735,114.667889037796,-14.8048153554952,-6.91956772206507,43.2354859522572,29.2764120585848
105.704116480806,114.790042448569,-15.2227480322483,-6.61353215963158,43.6358282428322,31.0022589559562
106.337192438406,114.739080922814,-15.5024270931293,-6.2765098215983,43.8898148608325,32.9420691624588
106.909258257235,114.489017768058,-15.6777817127667,-5.91498820428726,43.9839281673776,35.0953749805707
107.411659056931,114.017340042052,-15.7787417446676,-5.53872165827113,43.9147423498901,37.4542677557474
107.841031077662,113.307674953083,-15.8288932116513,-5.15763670418639,43.690900475511,40.0035403218703
108.199581929678,112.353048556116,-15.8458040582925,-4.77928580122928,43.3329721665941,42.7217076406392
108.494534999664,111.158320635365,-15.8424108714482,-4.40795251271169,42.871159692821,45.5823775647028
108.736256711496,109.74137416615,-15.8287478489171,-4.04451930039581,42.341193897387,48.5542840026797
108.935936637422,108.134008474799,-15.8136129719629,-3.68728322615543,41.7792155713602,51.6006950325681
109.103954335353,106.382458485226,-15.8054022370998,-3.33399400720575,41.2172445708358,54.6797010933807
109.24837424298,104.547179291848,-15.8113566551524,-2.98458996971852,40.68043641611,57.7447286351694
109.374059798306,102.701970506054,-15.835442483063,-2.64336716246556,40.1856868436855,60.7458838703199
109.483777917096,100.93207585883,-15.8770395023263,-2.31896685554048,39.7409850387487,63.6323851085875
109.578931760101,99.3302414875186,-15.9322490324709,-2.0228795960752,39.3460319723393,66.3539384036939
109.658917901145,97.9895107600386,-15.9965194296139,-1.76838463099095,38.9943702197948,68.8614145058254
109.722022318326,96.9917798152617,-16.0662240213785,-1.57002527535378,38.6754966464716,71.109023279103
109.767037543036,96.3935864484998,-16.1388215443743,-1.4429204422988,38.3756073614516,73.056545811264
109.793583316657,96.214785646958,-16.2124537423376,-1.40101748403238,38.0785215116973,74.6693164378978
109.802498915901,96.435485632014,-16.2854909123227,-1.45400500818574,37.7678077626651,75.9182133538537
109.796764889936,97.0021392099526,-16.3562440994621,-1.60431120686356,37.4283294337671,76.7816434450206
109.781392156213,97.840324483281,-16.4228522423001,-1.84479025495547,37.0468367689622,77.2471895269835
109.761846805906,98.8696361818128,-16.4833080980289,-2.15648817862698,36.6127185992334,77.3121963267666
109.742443121789,100.014551797643,-16.5358800541102,-2.50808419791161,36.1190620068027,76.9843317639409
109.725429388769,101.207909276533,-16.5796729032339,-2.85977545839723,35.5637643264243,76.28062551494
109.710517199685,102.391020738549,-16.6147010828759,-3.17149453235025,34.9498026122607,75.2248458740717
109.69569878893,103.516181732093,-16.6416217446335,-3.41231682119821,34.2837296013049,73.8457192642013
109.678701634973,104.549765552074,-16.6611246999443,-3.56673411322128,33.5729066788173,72.1764299347472
109.656437105868,105.471169894082,-16.6728338253684,-3.63479572878337,32.8227835584329,70.2540519895242
109.623102448299,106.268925484194,-16.6746972574835,-3.62733655068982,32.0360983569104,68.1191354631651
109.570785150612,106.937383924337,-16.6637536821983,-3.56032644895923,31.2155348145258,65.8162064827325
109.493763062339,107.474674654125,-16.6375178307062,-3.4505353862481,30.3679942821783,63.3938075361746
109.392718712792,107.881397687399,-16.5945800605467,-3.31189414194509,29.5063164995827,60.9031379826428
109.275456379225,108.159348471423,-16.5346241791626,-3.15305943802304,28.6466933563647,58.3967559472237
109.154949883595,108.310429094055,-16.4589328595095,-2.97873398308279,27.8046889739758,55.9284959029645
109.046311773745,108.336839694842,-16.3707348688145,-2.79448128719086,26.9940881253953,53.5529050931651
108.963775561601,108.243586220249,-16.2743853024933,-2.61084472490508,26.2287797452747,51.3213842917122
108.9189063567,108.042834230069,-16.1740600495671,-2.44416764015965,25.5251400721567,49.2775569104852
108.920172176106,107.757917596281,-16.073040240923,-2.31573407741339,24.9034695052585,47.456747219226
108.972818014474,107.424472974358,-15.9737315874812,-2.2510669460012,24.3876975182502,45.8872255921833
109.077896330773,107.084782987132,-15.8779286013718,-2.27858167824638,24.0024554062027,44.586867656564
109.231407013088,106.774937869687,-15.7867910203939,-2.42617833833121,23.7684881208395,43.5547490237862
109.425319423138,106.514063524484,-15.7002381283207,-2.71499526847921,23.6996342039382,42.7651790135117
109.649155701765,106.303568394954,-15.6162379066961,-3.14967625851591,23.8030846491414,42.1706141059068
109.890585922524,106.133932204683,-15.5309126411326,-3.70781641831169,24.0813248374765,41.7110305236837
110.135953431938,105.992952663419,-15.4396580164679,-4.33686536791073,24.533373500321,41.3238033808145
110.37049349765,105.871091441611,-15.3388804091345,-4.96535038978883,25.1545654045447,40.9513554896333
110.578212578472,105.762449503672,-15.2275628141315,-5.52489155511516,25.9362176125938,40.546440721454
110.743075049373,105.663154253011,-15.1075245791071,-5.97064802312409,26.8674286724741,40.075337397377
110.850576263733,105.569830375923,-14.9822890924634,-6.28932203811578,27.9391460352975,39.5191192352744
110.888331948279,105.479188146668,-14.8557386305614,-6.49328391682421,29.1470445093099,38.8732777331279
110.846791717275,105.388199934158,-14.7313062296161,-6.60777974905441,30.490685010215,38.1457193805389
110.719845142099,105.294524778143,-14.6117776266469,-6.6593795171602,31.9705959747598,37.3529555390607
110.504435300013,105.196880689713,-14.4994266455256,-6.66983392807586,33.5848599868627,36.5149128113043
110.200087389307,105.094872864009,-14.3958755156705,-6.65452112545532,35.325888887545,35.6498982932755
109.808733994652,104.988550250245,-14.3017802866799,-6.62280384940426,37.1798882504286,34.7718349916744
109.335143442536,104.8782592732,-14.2167606193814,-6.58017445048289,39.128517265943,33.8902813393954
108.788358189399,104.764906036883,-14.13942755922,-6.53180822536064,41.1485141551361,33.0114910364692
108.182719127603,104.650341731986,-14.0675045938272,-6.48431714556603,43.20960200773,32.1395397564762
107.538329588287,104.537425706866,-13.9980752483547,-6.44463511043343,45.274817232609,31.2780681788553
106.882061771128,104.429610885988,-13.9275015438324,-6.41813360106181,47.3033209456888,30.4320519163888
106.246974903677,104.330434021748,-13.850717367345,-6.40731722374728,49.2521966250722,29.6081976264591
105.66787355489,104.243190466278,-13.7606353699065,-6.41134136233423,51.0760757995374,28.8136608906861
105.17508703931,104.170574883738,-13.6485512274802,-6.42677520735098,52.725958579514,28.0543205799722
104.790168558167,104.114370920068,-13.5051549613586,-6.44939759895703,54.1488324642152,27.3340060635344
104.525074628906,104.075603179564,-13.3218750916215,-6.47579573388481,55.289178651164,26.6544599855889
104.383401465721,104.055206056704,-13.093260958639,-6.50412962349573,56.0921519220275,26.0156735704825
104.361000537244,104.054745247951,-12.8199056954351,-6.53432866922253,56.5093918591612,25.4168102021596
104.445626046954,104.076287520098,-12.5093079458439,-6.56780792805785,56.508504462738,24.8572534638285
104.617359311419,104.121384530724,-12.1729693542593,-6.60679024725733,56.0815730710429,24.3370618300987
104.850164072098,104.190391184546,-11.8221716948663,-6.65368460747526,55.2465970307453,23.8568294031505
105.113659432066,104.282588083305,-11.4659703663654,-6.71076173928755,54.0430301963934,23.4176323260193
105.375097998193,104.396523652212,-11.1117166064538,-6.78014857059713,52.527125305876,23.0208772889456
105.60302722269,104.530298640756,-10.7666866267409,-6.86425467217126,50.7688621894631,22.667464931188
105.772788985955,104.681734738506,-10.4389308629791,-6.96614645608887,48.8485613382701,22.3572597603628
105.870284476986,104.848492753686,-10.1354792175744,-7.08900564376164,46.8510531824891,22.0895599819276
105.891103534986,105.028819517101,-9.85863675065681,-7.23466354714381,44.8556110147339,21.86338372529
105.836968527002,105.222778578121,-9.60329268115057,-7.40221511120504,42.9267470545042,21.6768685354606
105.713027980907,105.432409292579,-9.35697889804196,-7.5879323183759,41.1145937022528,21.5267170450537
105.526197742363,105.6606122685,-9.10276388162239,-7.78631094999336,39.4612646482412,21.4085394237173
105.282985256294,105.910305323541,-8.82448711003133,-7.99087101131875,38.0038135520721,21.3177890005528
104.987977958749,106.184118247048,-8.51231345597368,-8.19449087617486,36.7735241341961,21.2505654538021
104.644903924883,106.483819182829,-8.16605247116702,-8.38965496276964,35.794946862482,21.2040884808437
104.258717036269,106.809902499674,-7.79520615492701,-8.56832783566654,35.0848341694017,21.1769719573775
103.835741200566,107.161872653053,-7.41591975608806,-8.72178349334133,34.6488778964313,21.1692533592717
103.38183264467,107.53850212558,-7.04646578750736,-8.8408992015229,34.476251848929,21.1822692226411
102.901137839806,107.937568803536,-6.70361168376983,-8.91697629225868,34.5369284641522,21.2183409865022
102.397160340202,108.355356481375,-6.40070899950597,-8.9435892116497,34.7865896756429,21.2798688322698
101.875244304906,108.78621369622,-6.14710700099263,-8.91896087727426,35.1765989055642,21.3678521048824
101.344376809794,109.222301823028,-5.94844251424765,-8.84704832159892,35.6605443420987,21.4803573256091
100.817453782656,109.65324338921,-5.80676644690373,-8.73685254732618,36.1944956529391,21.6117693474002
100.310509257229,110.066017904708,-5.71884713115759,-8.60104759434825,36.7368377278421,21.7534540207191
99.8415096717893,110.446195179102,-5.67357715939751,-8.45472365500856,37.2508735615984,21.8951693244959
