P_Ankle_Flex_Ext,NP_Ankle_Flex_Ext,P_Ankle_Abd_Add,NP_Ankle_Abd_Add,P_Knee_Flex_Ext,NP_Knee_Flex_Ext
95.8388406078317,105.953806794657,-8.8931914959675,-20.3893166600585,19.9198224411838,13.7345525875326
95.8317299153642,106.170814807037,-9.40498904283874,-20.2413674207209,20.512435298194,15.1533857946947
95.8836149292766,106.351236827342,-9.91488092125424,-20.0875193150525,21.1180480684139,16.6459293255495
96.0231865107937,106.466129673908,-10.4061080416616,-19.927741123048,21.7322043041424,18.232632626511
96.2544949782844,106.482169090997,-10.8623316957578,-19.7617731127946,22.3367555553109,19.9388335015288
96.5645759127526,106.36429504368,-11.2727515199013,-19.588571734943,22.9056999854554,21.7923014170148
96.9340505483186,106.078962238239,-11.6327383216064,-19.4064114906643,23.4147721517255,23.8202544232704
97.3434846286109,105.59777822712,-11.9396824784852,-19.213597731117,23.8478340896659,26.0450394121176
97.7759469305578,104.901205809961,-12.1899723107155,-19.0089503823488,24.198360877977,28.478509119591
98.2178912433343,103.982162813337,-12.3804985260909,-18.7920841255146,24.4676886442701,31.1159397983721
98.6588616402102,102.849874762532,-12.5119889026751,-18.5642981904591,24.6616834970931,33.9320152080238
99.0907217806917,101.532001695642,-12.5902052545549,-18.3299551981226,24.787436747772,36.8808801236578
99.5073378883049,100.072852417996,-12.6245981808164,-18.0976732464783,24.8513362011463,39.899585641157
99.9042252154682,98.529062767922,-12.6259120333096,-17.8811120551636,24.8585201129609,42.9139615423953
100.277392806965,96.9650247010197,-12.603718562619,-17.6988243108962,24.8128559052941,45.8460954284053
100.62209783934,95.4480161204644,-12.5651110359534,-17.5720984072283,24.7169622744408,48.622939867188
100.932838811384,94.0426436323546,-12.5150036918718,-17.5205171151034,24.5721837152414,51.1860146893906
101.204630524178,92.8068275971435,-12.4567620396253,-17.5565569865288,24.3785447857324,53.4978677939405
101.434025777738,91.7902290955702,-12.3923274780255,-17.6815082223482,24.1346216000754,55.5393487593061
101.619063410791,91.0307180736061,-12.322115444719,-17.8840022475691,23.8373907354078,57.3010311824238
101.758795986257,90.5463220929208,-12.2449511336356,-18.1408241702618,23.482865361689,58.7774174312977
101.852941419752,90.3284393749411,-12.1584564473367,-18.4202093402924,23.0674044524301,59.9651371227953
101.90193739503,90.343633827752,-12.0602790084603,-18.6878469526896,22.5883829059708,60.8620773678145
101.907323380462,90.5435855446555,-11.9493556969973,-18.9133359761859,22.0446726365356,61.4670532496358
101.872049459527,90.8766836997954,-11.8259701831564,-19.0741554195659,21.4381715268979,61.7799671657661
101.800726589896,91.29644826742,-11.6909590741541,-19.1570337030509,20.7755840567952,61.8019641837199
101.699872623953,91.7656926207244,-11.5454923152813,-19.1584808064035,20.0691854818163,61.5360175921317
101.577810482692,92.2567137555922,-11.3917109157444,-19.08486977768,19.336400636388,60.9881021163207
101.443611025665,92.7491756495034,-11.2331628202889,-18.9512805476985,18.5977719401031,60.1678536694151
101.305231551481,93.2280481751097,-11.0744530181611,-18.778697504486,17.8729884334556,59.0877262836149
101.168184107042,93.6829200728628,-10.9206427776432,-18.5897808439559,17.1766146338035,57.7611300371507
101.035452818128,94.1089751011944,-10.7765200372419,-18.4046118671687,16.5165077813361,56.2010241241099
100.907795536921,94.5078951769443,-10.6453175183401,-18.2378161181878,15.8961952691366,54.4207965481863
100.78354647816,94.8860816018441,-10.5276471217163,-18.0968846513718,15.3184486097361,52.4372418496196
100.658760773495,95.2503159761099,-10.4218390253182,-17.9818720456681,14.7866116984631,50.272094207228
100.528917287683,95.6037460240372,-10.3252104742685,-17.8871506718658,14.303834052641,47.9502029907909
100.391593295198,95.9449586642068,-10.2352004472092,-17.8035613510802,13.8718228158306,45.4974805464706
100.248553037677,96.2693416043637,-10.1502602834718,-17.7196079789313,13.4903260349414,42.9423889537917
100.106308239602,96.569643142436,-10.070317369415,-17.6235700086764,13.1582137081264,40.3194702172188
99.9750543934105,96.8354524330851,-9.99646812248647,-17.5067310895267,12.8752101583479,37.6700101493324
99.8665577921485,97.0535569941863,-9.9302984178469,-17.3650197992005,12.6426199713108,35.0396158657417
99.7921582662393,97.2098132655145,-9.87317437304388,-17.1985615393627,12.4630812613677,32.47704900312
99.7615009270717,97.2920557686278,-9.82579502719819,-17.0105287948287,12.3402667250174,30.0338934856881
99.7815774051258,97.2929798510774,-9.78849879760475,-16.8059873683632,12.2785001629915,27.761070256697
99.8560769320476,97.2116009680844,-9.76170459268473,-16.5911131640726,12.2822328045404,25.7040834968319
