P_Ankle_Flex_Ext,NP_Ankle_Flex_Ext,P_Ankle_Abd_Add,NP_Ankle_Abd_Add,P_Knee_Flex_Ext,NP_Knee_Flex_Ext
95.8518443381469,111.180779982448,-5.84865502254069,-8.23726998011095,22.71954053493,20.6517969971436
95.3553460754157,111.78910348442,-6.13485194396625,-8.21112700215093,23.1659467934943,22.1144065123758
94.9524160000824,112.374511035361,-6.54340387724783,-8.17648931561685,23.6615066899212,23.6824623842525
94.6992544686818,112.906414058895,-7.1268664114862,-8.13123354886632,24.2219563017849,25.3894910190163
94.6294260068884,113.351974571875,-7.89393341115889,-8.07489657462395,24.8427662938956,27.2670171022135
94.7515336632904,113.67609451536,-8.80594040577403,-8.00901579958198,25.5001332849582,29.3394652759822
95.0522586177351,113.842687523087,-9.78648116146579,-7.93698544408953,26.1583021988189,31.6198270149009
95.5022465440975,113.816746783213,-10.7402318065078,-7.86400707122318,26.7784857778228,34.1070440265414
96.0624258735082,113.56588231522,-11.5750200566329,-7.79674952086797,27.3254880205334,36.785847370256
96.6899523225609,113.06225268999,-12.2215493488719,-7.74150448620893,27.7714978207354,39.6283525301543
97.3440420044723,112.28753144977,-12.6466448978674,-7.70103474471581,28.0990046276219,42.5962680877235
97.9912233496166,111.240076652879,-12.8568728450966,-7.67232444780117,28.3033717445226,45.6427473413556
98.6083372444707,109.940616495709,-12.891863034308,-7.64733267603319,28.3930636780096,48.7136185214037
99.1819227990985,108.434608578733,-12.8099423110305,-7.61642412373237,28.3861514303857,51.7489304944751
99.7057109586154,106.791143251701,-12.6709498262827,-7.57257117333353,28.3046392283099,54.6859394585135
100.178468310009,105.099461248582,-12.5217547500159,-7.51463777347255,28.1693565684789,57.4635314689804
100.602081655412,103.462967551869,-12.3883230181758,-7.44765529822302,27.9967997308655,60.0272807465096
100.979864904035,101.987505530793,-12.2755722290549,-7.37918213735738,27.7978807725979,62.3334431450924
101.315698857259,100.7651279592,-12.1737997798364,-7.31559361052813,27.578090132882,64.3492797761019
101.61376405216,99.8607951715571,-12.0679599447072,-7.26268997761667,27.3384947098416,66.0502538883122
101.877748341472,99.3055503268292,-11.9456228050356,-7.22850308250662,27.0771091239456,67.4181237442836
102.108982450273,99.0953483472555,-11.8014029055573,-7.22408749021876,26.7905269753088,68.4409740024159
102.305733721438,99.1958290876992,-11.6371778029133,-7.26180128416757,26.4757370651912,69.1131547310019
102.465526874791,99.5511884082665,-11.4589776448179,-7.35104298561554,26.1315062840462,69.4346632135128
102.588098580058,100.091812997321,-11.2732854277595,-7.49172474201104,25.7587226802432,69.4105300914656
102.677026844556,100.738599052614,-11.0851378005673,-7.66917179473387,25.3601046034419,69.0502635680446
102.740385685561,101.407617478748,-10.8983579950438,-7.85516814376827,24.9400834329547,68.3672934462541
102.789839702542,102.018108602378,-10.7168825090118,-8.01625102730805,24.5047718556358,67.3783387240001
102.838374760242,102.502209586275,-10.5459497205166,-8.12480339404269,24.0613865755087,66.1022650110027
102.89817452084,102.813884137062,-10.3919872197864,-8.16644941755941,23.6173579332957,64.5578463430374
102.979130062615,102.936030679004,-10.2610173760773,-8.14088189845861,23.1799235046887,62.761261238496
103.088045631217,102.883934562554,-10.15697345614,-8.05792019513828,22.7561178178492,60.7254141424146
103.228412477498,102.700604854615,-10.0808757308081,-7.93227905177885,22.3526230819459,58.4619638303642
103.400181140588,102.442138833181,-10.030844367458,-7.7792425237498,21.9754678472435,55.985217623276
103.600002914696,102.160808419036,-10.0028209426096,-7.61146060202087,21.629844267528,53.3165013852353
103.822721538083,101.895884442151,-9.99134895699635,-7.43666214596412,21.3202524201424,50.4873091770022
104.063600519127,101.67251672798,-9.99021524812851,-7.25644242697823,21.0507065894737,47.5397728328846
104.32008038513,101.502636788992,-9.99342878756738,-7.06663923758434,20.8246677191665,44.5245462902531
104.592394366953,101.384661206581,-9.99606488820275,-6.85949086209364,20.6449799899146,41.4975672530549
104.883396813919,101.302803984723,-9.99448119290713,-6.62654139635547,20.5140794716371,38.5171954149157
105.197914661837,101.228140794456,-9.98649479309846,-6.3617064908319,20.4344707030878,35.6420667311797
105.541703810065,101.123612481877,-9.97156839765908,-6.06440146731188,20.4094771439538,32.929226934228
105.920550460888,100.952802071446,-9.95045532621231,-5.74138817773538,20.443975725203,30.4326551012288
106.339720498883,100.688506852519,-9.92468300875832,-5.40623932923071,20.5445481059988,28.2016521931368
106.803385666689,100.318465913395,-9.89606981118895,-5.07743027615749,20.7188023617854,26.2778938548569
107.313680107183,99.8493442064674,-9.86587588706233,-4.77722176592191,20.9746004868235,24.6922363003408
