P_Ankle_Flex_Ext,NP_Ankle_Flex_Ext,P_Ankle_Abd_Add,NP_Ankle_Abd_Add,P_Knee_Flex_Ext,NP_Knee_Flex_Ext
88.3076659500033,103.116981054836,-4.02704299561494,-11.2179631624264,4.03500124351831,13.1281788308956
87.7038008059446,103.203561970897,-4.54959169192805,-10.684481766568,3.54877934485825,14.217266897708
87.1543440006267,103.254057218708,-5.10420076098702,-10.1238599932145,3.08884938656315,15.3665145153112
86.7000768521739,103.239874278468,-5.69374524068053,-9.53456971258086,2.67726932218444,16.5907074452678
86.3763658145342,103.127950436246,-6.30965562990836,-8.91151318064633,2.33366367578834,17.9092617243834
86.2042988209738,102.882612316317,-6.93300904641761,-8.24566860108834,2.06843310700646,19.3448633858102
86.1867169622787,102.467867959911,-7.53951914550326,-7.52646310533364,1.87850959087701,20.9213251677088
86.3100508959959,101.850810930157,-8.10400199957621,-6.74685330513288,1.74902254053829,22.6587844963023
86.5499988293967,101.005719039125,-8.60395344044938,-5.90789047468435,1.65992834514013,24.5688523338692
86.87845331833,99.9179150464756,-9.02499815274626,-5.02049398186963,1.59406707345864,26.6530004945274
87.2686112224775,98.5875113972578,-9.36653575077862,-4.10467196268043,1.54237022069278,28.9036268119863
87.698011470187,97.0327919185517,-9.64218998763266,-3.18699015284511,1.50428019233503,31.3054106996279
88.150753304008,95.2917429329613,-9.87310266106916,-2.29760639740858,1.48480118401623,33.8349312462867
88.6180326874355,93.4217890589043,-10.0792516356941,-1.46814062041536,1.49055687935196,36.4608352016134
89.0963614199204,91.4990498288051,-10.2752904439781,-0.73105353866618,1.52656396303105,39.1466756530559
89.585025503173,89.6156996798918,-10.4709507426732,-0.118966961690743,1.59501062933573,41.8533819136053
90.0843073692482,87.8732260404339,-10.6720280015178,0.339347983587,1.69610253639803,44.5402108114888
90.5945421288274,86.3716452379607,-10.8807355251038,0.625614297726396,1.82976478484015,47.1646590694466
91.1154188889831,85.1970854035951,-11.0968274826276,0.736633486188695,1.99735342451852,49.6809210657628
91.6454987558384,84.4105900996331,-11.3193240233514,0.684172690475863,2.20272955843123,52.0393095848465
92.1823731021524,84.0383061342294,-11.5474153005579,0.492050232964938,2.45186930667787,54.1878706632246
92.7233341883166,84.0666044465921,-11.7804850703825,0.193223358810425,2.75063730540937,56.0741506146687
93.2658707923843,84.4484766935972,-12.0178170842131,-0.173147410758219,3.10174285443918,57.6469321297308
93.8076595264328,85.1180607165763,-12.2582921532504,-0.566096202677621,3.50325421821078,58.8587281301612
94.3464918206269,86.0039998162833,-12.5002921328146,-0.949822056880026,3.9492250935999,59.6685433681105
94.8805919736933,87.0372179166604,-12.7416319746875,-1.3017362502709,4.43079643891494,60.0446316837527
95.4088545025596,88.154181811851,-12.9797417221474,-1.61671351790492,4.93731839232596,59.9676724691158
95.9304931607855,89.2982868120783,-13.2124799824446,-1.90512443656851,5.45791011928676,59.4332271381576
96.4446724683863,90.4211429641445,-13.4388079334633,-2.18650116723801,5.98270801414802,58.4499072453102
96.9506231767668,91.4838225547265,-13.6584414097727,-2.4813544955846,6.50266851086079,57.033369908723
97.4477044252455,92.4572372626825,-13.8709882629415,-2.80357541801471,7.00854272675981,55.201453514882
97.9349432519087,93.3212525751691,-14.075572700352,-3.15574366481005,7.49100122478756,52.9726038841979
98.4105852042686,94.0626185161896,-14.270918653464,-3.52876229672368,7.94231199541352,50.3666076273913
98.8719880896813,94.672932034383,-14.4549190055648,-3.90572534771421,8.35805964711813,47.409264950056
99.3159122970344,95.1484455884908,-14.6237842310787,-4.26791040827019,8.73771586639294,44.1396993663933
99.7396022400993,95.4911995675953,-14.7726232788217,-4.59995043057226,9.08412000351441,40.6145593587314
100.141954479756,95.709347265608,-14.8971918695211,-4.89271048450896,9.4027501772704,36.9078748857409
100.523685569924,95.81596809559,-14.9945388823875,-5.14346297006523,9.70137982307409,33.1080065305919
100.886630035114,95.8273425031772,-15.0632859739355,-5.35317710569919,9.99000527792987,29.3121145581409
101.232709205181,95.7618007824698,-15.104175749663,-5.52251973922757,10.2807350145043,25.6202474392302
101.562804365096,95.6383649454693,-15.1193547243549,-5.64947384141355,10.5873093232583,22.1314750450292
101.875460775073,95.4738608456877,-15.1112372644304,-5.73043718824544,10.9242911836525,18.9416767870556
102.165704471249,95.2802602104452,-15.0819346921424,-5.76412678855127,11.3058956059659,16.1375581478212
102.424671043829,95.0646801743023,-15.0325379450426,-5.75485078533218,11.7439361469205,13.784025318587
102.640429335677,94.8308075580131,-14.9624948014591,-5.71205570459522,12.2455607736343,11.9121318291654
102.800636745929,94.5792094470464,-14.8693848977653,-5.64734281080654,12.8128258932331,10.5149934307042
102.896535771847,94.3062015672288,-14.7489469301505,-5.57265071354943,13.445152898963,9.55123258789811
102.924808678892,94.003089698501,-14.595425157384,-5.50051345412823,14.1432706842925,8.95291472881397
102.884700116748,93.6577319698793,-14.4018920868419,-5.4444076820871,14.9121116591463,8.63662783219148
102.77284911886,93.2585157958118,-14.1602048161177,-5.41844414922303,15.7615600192591,8.51588501379653
102.580431789234,92.799992577506,-13.8611834065033,-5.437666187829,16.7052140508829,8.51279778223347
102.293593190751,92.2891787373971,-13.4955762263824,-5.51846627182086,17.7580214925227,8.56843289936729
101.894594935104,91.7500386907305,-13.0549251881601,-5.67588965797633,18.9353483398832,8.64879365340171
101.362754325188,91.2219571656178,-12.5314851861318,-5.91760409788643,20.2545073212126,8.74256290799556
100.675900197074,90.7499251292808,-11.9184017683316,-6.23931317631182,21.7355768899288,8.85296375111859
99.8109561848154,90.3722384761405,-11.2114349337233,-6.62535222375886,23.3989180481293,8.9891957327899
98.7432077187762,90.1138522120984,-10.4114767040187,-7.0535030388265,25.2606593236042,9.15946848244501
97.4476679600996,89.9850238609962,-9.52628735078997,-7.50034694830161,27.3285823583125,9.36552138885664
95.904958050474,89.9820640319188,-8.57074454667744,-7.94479588190052,29.5999505688174,9.600083177623
94.1099829835905,90.0907482506069,-7.5658764635541,-8.37020763481683,32.0611263680144,9.84865943884289
92.0790363978405,90.2916713399368,-6.53724666677435,-8.76550138797245,34.6864467394037,10.0938879403555
89.8524563931,90.5645372107505,-5.51316299530363,-9.12498659682889,37.4359191868715,10.3199247690692
87.4948982807073,90.890090797015,-4.52274118599788,-9.44758202536183,40.2559334116352,10.5157449015991
85.0952526184097,91.2511651992411,-3.59436947266446,-9.7362296248473,43.0850145831276,10.6762773017257
82.7633498797904,91.6339803062705,-2.75510867386488,-9.99712411143428,45.8621445267827,10.8010015752851
